day_hour,clientip,id,no_get,no_post,no_head
2019-01-31 23,54.36.149.86,1,0,1,0
2019-01-31 23,31.56.96.126,2,0,2,0
2019-01-31 23,91.99.72.94,1,0,1,0
2019-01-31 23,54.36.149.186,1,0,1,0
2019-01-31 23,40.77.167.373,5,0,5,0
2019-01-31 23,66.249.66.443,1,0,1,0
2019-01-31 23,40.77.167.408,5,0,5,0
2019-01-31 23,40.77.167.431,5,0,5,0
2019-01-31 23,66.249.66.519,1,0,1,0
2019-01-31 23,31.56.96.424,2,0,2,0
2019-01-31 23,91.99.72.424,1,0,1,0
2019-01-31 23,91.99.72.434,1,0,1,0
2019-01-31 23,54.36.149.606,1,0,1,0
2019-01-31 23,54.36.149.658,1,0,1,0
2019-01-31 23,66.249.66.812,1,0,1,0
2019-01-31 23,54.36.149.698,1,0,1,0
2019-01-31 23,54.36.149.725,1,0,1,0
2019-01-31 23,40.77.167.839,5,0,5,0
2019-01-31 23,31.56.96.786,2,0,2,0
2019-01-31 23,31.56.96.850,2,0,2,0
2019-01-31 23,54.36.149.934,1,0,1,0
2019-01-27 8,40.77.167.134,5,0,5,0
2019-01-31 23,66.249.66.230,1,0,1,0
2019-01-31 23,31.56.96.104,2,0,2,0
2019-01-31 23,91.99.72.73,1,0,1,0
2019-01-31 23,91.99.72.110,1,0,1,0
2019-01-31 23,54.36.149.141,1,0,1,0
2019-01-31 23,54.36.149.151,1,0,1,0
2019-01-31 23,54.36.149.183,1,0,1,0
2019-01-31 23,31.56.96.247,2,0,2,0
2019-01-31 23,31.56.96.258,2,0,2,0
2019-01-31 23,40.77.167.353,5,0,5,0
2019-01-31 23,31.56.96.308,2,0,2,0
2019-01-31 23,31.56.96.353,2,0,2,0
2019-01-31 23,91.99.72.346,1,0,1,0
2019-01-31 23,54.36.149.379,1,0,1,0
2019-01-31 23,40.77.167.471,5,0,5,0
2019-01-31 23,31.56.96.415,2,0,2,0
2019-01-31 23,54.36.149.450,1,0,1,0
2019-01-31 23,40.77.167.546,5,0,5,0
2019-01-31 23,54.36.149.486,1,0,1,0
2019-01-31 23,31.56.96.504,2,0,2,0
2019-01-31 23,40.77.167.628,5,0,5,0
2019-01-31 23,66.249.66.695,1,0,1,0
2019-01-31 23,40.77.167.645,5,0,5,0
2019-01-31 23,66.249.66.713,1,0,1,0
2019-01-31 23,31.56.96.641,2,0,2,0
2019-01-31 23,66.249.66.803,1,0,1,0
2019-01-31 23,91.99.72.636,1,0,1,0
2019-01-31 23,66.249.66.938,1,0,1,0
2019-01-31 23,31.56.96.809,2,0,2,0
2019-01-31 23,31.56.96.815,2,0,2,0
2019-01-31 23,54.36.149.888,1,0,1,0
2019-01-31 23,31.56.96.938,2,0,2,0
2019-01-24 5,66.249.66.196,1,0,1,0
2019-01-31 22,54.36.149.60,1,0,1,0
2019-01-31 23,91.99.72.90,1,0,1,0
2019-01-31 23,31.56.96.155,2,0,2,0
2019-01-31 23,40.77.167.255,5,0,5,0
2019-01-31 23,66.249.66.333,1,0,1,0
2019-01-31 23,91.99.72.166,1,0,1,0
2019-01-31 23,54.36.149.263,1,0,1,0
2019-01-31 23,54.36.149.304,1,0,1,0
2019-01-31 23,54.36.149.475,1,0,1,0
2019-01-31 23,31.56.96.576,2,0,2,0
2019-01-31 23,40.77.167.667,5,0,5,0
2019-01-31 23,54.36.149.677,1,0,1,0
2019-01-31 23,40.77.167.847,5,0,5,0
2019-01-31 23,40.77.167.854,5,0,5,0
2019-01-31 23,91.99.72.753,1,0,1,0
2019-01-31 23,91.99.72.776,1,0,1,0
2019-01-31 23,54.36.149.803,1,0,1,0
2019-01-31 23,54.36.149.927,1,0,1,0
2019-01-31 23,40.77.167.210,5,0,5,0
2019-01-31 23,54.36.149.150,1,0,1,0
2019-01-31 23,91.99.72.135,1,0,1,0
2019-01-31 23,40.77.167.332,5,0,5,0
2019-01-31 23,40.77.167.360,5,0,5,0
2019-01-31 23,31.56.96.363,2,0,2,0
2019-01-31 23,91.99.72.328,1,0,1,0
2019-01-31 23,91.99.72.386,1,0,1,0
2019-01-31 23,31.56.96.432,2,0,2,0
2019-01-31 23,66.249.66.600,1,0,1,0
2019-01-31 23,66.249.66.656,1,0,1,0
2019-01-31 23,91.99.72.515,1,0,1,0
2019-01-31 23,54.36.149.596,1,0,1,0
2019-01-31 23,40.77.167.792,5,0,5,0
2019-01-31 23,91.99.72.726,1,0,1,0
2019-01-31 23,66.249.66.905,1,0,1,0
2019-01-31 23,91.99.72.763,1,0,1,0
2019-01-31 23,40.77.167.898,5,0,5,0
2019-01-31 23,91.99.72.861,1,0,1,0
2019-01-31 23,40.77.167.1010,5,0,5,0
2019-01-31 23,31.56.96.945,2,0,2,0
2019-01-31 23,40.77.167.157,5,0,5,0
2019-01-31 23,66.249.66.263,1,0,1,0
2019-01-31 23,66.249.66.298,1,0,1,0
2019-01-31 23,66.249.66.299,1,0,1,0
2019-01-31 23,31.56.96.157,2,0,2,0
2019-01-31 23,91.99.72.142,1,0,1,0
2019-01-31 23,91.99.72.199,1,0,1,0
2019-01-31 23,54.36.149.242,1,0,1,0
2019-01-31 23,54.36.149.322,1,0,1,0
2019-01-31 23,91.99.72.371,1,0,1,0
2019-01-31 23,91.99.72.395,1,0,1,0
2019-01-31 23,66.249.66.574,1,0,1,0
2019-01-31 23,40.77.167.569,5,0,5,0
2019-01-31 23,54.36.149.499,1,0,1,0
2019-01-31 23,40.77.167.595,5,0,5,0
2019-01-31 23,66.249.66.661,1,0,1,0
2019-01-31 23,66.249.66.716,1,0,1,0
2019-01-31 23,40.77.167.681,5,0,5,0
2019-01-31 23,66.249.66.818,1,0,1,0
2019-01-31 23,54.36.149.675,1,0,1,0
2019-01-31 23,66.249.66.843,1,0,1,0
2019-01-31 23,40.77.167.789,5,0,5,0
2019-01-31 23,54.36.149.730,1,0,1,0
2019-01-31 23,66.249.66.961,1,0,1,0
2019-01-31 23,66.249.66.1055,1,0,1,0
2019-01-31 23,66.249.66.1078,1,0,1,0
2019-01-31 23,54.36.149.936,1,0,1,0
2019-01-31 23,66.249.66.1111,1,0,1,0
2019-01-22 3,91.99.72.15,14101,14101,0,0
2019-01-31 23,66.249.66.402,1,0,1,0
2019-01-31 23,31.56.96.283,2,0,2,0
2019-01-31 23,91.99.72.388,1,0,1,0
2019-01-31 23,54.36.149.417,1,0,1,0
2019-01-31 23,54.36.149.458,1,0,1,0
2019-01-31 23,66.249.66.613,1,0,1,0
2019-01-31 23,31.56.96.483,2,0,2,0
2019-01-31 23,91.99.72.456,1,0,1,0
2019-01-31 23,40.77.167.599,5,0,5,0
2019-01-31 23,54.36.149.527,1,0,1,0
2019-01-31 23,66.249.66.688,1,0,1,0
2019-01-31 23,31.56.96.587,2,0,2,0
2019-01-31 23,66.249.66.733,1,0,1,0
2019-01-31 23,31.56.96.614,2,0,2,0
2019-01-31 23,66.249.66.767,1,0,1,0
2019-01-31 23,31.56.96.738,2,0,2,0
2019-01-31 23,91.99.72.718,1,0,1,0
2019-01-31 23,31.56.96.761,2,0,2,0
2019-01-31 23,31.56.96.763,2,0,2,0
2019-01-31 23,40.77.167.859,5,0,5,0
2019-01-31 23,54.36.149.865,1,0,1,0
2019-01-31 23,40.77.167.963,5,0,5,0
2019-01-31 23,66.249.66.253,1,0,1,0
2019-01-31 23,91.99.72.184,1,0,1,0
2019-01-31 23,91.99.72.254,1,0,1,0
2019-01-31 23,31.56.96.300,2,0,2,0
2019-01-31 23,31.56.96.525,2,0,2,0
2019-01-31 23,91.99.72.564,1,0,1,0
2019-01-31 23,91.99.72.713,1,0,1,0
2019-01-31 23,91.99.72.716,1,0,1,0
2019-01-31 23,31.56.96.756,2,0,2,0
2019-01-31 23,66.249.66.1046,1,0,1,0
2019-01-31 23,54.36.149.944,1,0,1,0
2019-01-31 23,66.249.66.1107,1,0,1,0
2019-01-31 23,31.56.96.885,2,0,2,0
2019-01-27 8,66.249.66.199,1,0,1,0
2019-01-31 23,54.36.149.68,1,0,1,0
2019-01-31 23,31.56.96.116,2,0,2,0
2019-01-31 23,31.56.96.117,2,0,2,0
2019-01-31 23,66.249.66.273,1,0,1,0
2019-01-31 23,40.77.167.215,5,0,5,0
2019-01-31 23,91.99.72.164,1,0,1,0
2019-01-31 23,54.36.149.228,1,0,1,0
2019-01-31 23,66.249.66.493,1,0,1,0
2019-01-31 23,91.99.72.318,1,0,1,0
2019-01-31 23,31.56.96.368,2,0,2,0
2019-01-31 23,66.249.66.532,1,0,1,0
2019-01-31 23,40.77.167.472,5,0,5,0
2019-01-31 23,40.77.167.503,5,0,5,0
2019-01-31 23,66.249.66.649,1,0,1,0
2019-01-31 23,31.56.96.514,2,0,2,0
2019-01-31 23,66.249.66.679,1,0,1,0
2019-01-31 23,66.249.66.699,1,0,1,0
2019-01-31 23,91.99.72.587,1,0,1,0
2019-01-31 23,40.77.167.711,5,0,5,0
2019-01-31 23,66.249.66.866,1,0,1,0
2019-01-31 23,31.56.96.727,2,0,2,0
2019-01-31 23,31.56.96.734,2,0,2,0
2019-01-31 23,54.36.149.745,1,0,1,0
2019-01-31 23,31.56.96.764,2,0,2,0
2019-01-31 23,31.56.96.820,2,0,2,0
2019-01-31 23,54.36.149.816,1,0,1,0
2019-01-31 23,40.77.167.911,5,0,5,0
2019-01-31 23,54.36.149.851,1,0,1,0
2019-01-31 23,91.99.72.841,1,0,1,0
2019-01-31 23,91.99.72.881,1,0,1,0
2019-01-31 23,91.99.72.952,1,0,1,0
2019-01-24 5,31.56.96.53,2,0,2,0
2019-01-26 7,40.77.167.133,5,0,5,0
2019-01-31 23,40.77.167.151,5,0,5,0
2019-01-31 23,54.36.149.80,1,0,1,0
2019-01-31 23,54.36.149.104,1,0,1,0
2019-01-31 23,66.249.66.265,1,0,1,0
2019-01-31 23,40.77.167.242,5,0,5,0
2019-01-31 23,31.56.96.167,2,0,2,0
2019-01-31 23,91.99.72.176,1,0,1,0
2019-01-31 23,66.249.66.376,1,0,1,0
2019-01-31 23,31.56.96.318,2,0,2,0
2019-01-31 23,91.99.72.329,1,0,1,0
2019-01-31 23,31.56.96.387,2,0,2,0
2019-01-31 23,54.36.149.472,1,0,1,0
2019-01-31 23,31.56.96.493,2,0,2,0
2019-01-31 23,31.56.96.561,2,0,2,0
2019-01-31 23,54.36.149.635,1,0,1,0
2019-01-31 23,40.77.167.725,5,0,5,0
2019-01-31 23,91.99.72.619,1,0,1,0
2019-01-31 23,91.99.72.627,1,0,1,0
2019-01-31 23,31.56.96.691,2,0,2,0
2019-01-31 23,40.77.167.800,5,0,5,0
2019-01-31 23,66.249.66.883,1,0,1,0
2019-01-31 23,40.77.167.831,5,0,5,0
2019-01-31 23,54.36.149.763,1,0,1,0
2019-01-31 23,31.56.96.790,2,0,2,0
2019-01-31 23,40.77.167.946,5,0,5,0
2019-01-31 23,31.56.96.905,2,0,2,0
2019-01-31 23,91.99.72.917,1,0,1,0
2019-01-31 23,66.249.66.1099,1,0,1,0
2019-01-31 23,54.36.149.958,1,0,1,0
2019-01-31 23,66.249.66.1113,1,0,1,0
2019-01-31 23,91.99.72.947,1,0,1,0
2019-01-31 23,66.249.66.1129,1,0,1,0
2019-01-22 3,54.36.148.18,940,940,0,0
2019-01-31 13,31.56.96.61,2,0,2,0
2019-01-31 23,91.99.72.40,1,0,1,0
2019-01-31 23,66.249.66.223,1,0,1,0
2019-01-31 23,54.36.149.153,1,0,1,0
2019-01-31 23,66.249.66.395,1,0,1,0
2019-01-31 23,66.249.66.404,1,0,1,0
2019-01-31 23,54.36.149.265,1,0,1,0
2019-01-31 23,40.77.167.436,5,0,5,0
2019-01-31 23,31.56.96.438,2,0,2,0
2019-01-31 23,31.56.96.440,2,0,2,0
2019-01-31 23,40.77.167.533,5,0,5,0
2019-01-31 23,31.56.96.471,2,0,2,0
2019-01-31 23,40.77.167.573,5,0,5,0
2019-01-31 23,91.99.72.462,1,0,1,0
2019-01-31 23,91.99.72.656,1,0,1,0
2019-01-31 23,31.56.96.737,2,0,2,0
2019-01-31 23,31.56.96.779,2,0,2,0
2019-01-31 23,40.77.167.1050,5,0,5,0
2019-01-28 9,91.99.72.21,1,0,1,0
2019-01-31 23,31.56.96.74,2,0,2,0
2019-01-31 23,31.56.96.94,2,0,2,0
2019-01-31 23,66.249.66.304,1,0,1,0
2019-01-31 23,54.36.149.184,1,0,1,0
2019-01-31 23,40.77.167.296,5,0,5,0
2019-01-31 23,66.249.66.444,1,0,1,0
2019-01-31 23,91.99.72.320,1,0,1,0
2019-01-31 23,91.99.72.364,1,0,1,0
2019-01-31 23,91.99.72.420,1,0,1,0
2019-01-31 23,40.77.167.626,5,0,5,0
2019-01-31 23,91.99.72.516,1,0,1,0
2019-01-31 23,31.56.96.582,2,0,2,0
2019-01-31 23,66.249.66.732,1,0,1,0
2019-01-31 23,31.56.96.600,2,0,2,0
2019-01-31 23,40.77.167.699,5,0,5,0
2019-01-31 23,54.36.149.616,1,0,1,0
2019-01-31 23,40.77.167.707,5,0,5,0
2019-01-31 23,66.249.66.847,1,0,1,0
2019-01-31 23,66.249.66.874,1,0,1,0
2019-01-31 23,40.77.167.810,5,0,5,0
2019-01-31 23,91.99.72.706,1,0,1,0
2019-01-31 23,91.99.72.746,1,0,1,0
2019-01-31 23,54.36.149.785,1,0,1,0
2019-01-31 23,66.249.66.954,1,0,1,0
2019-01-31 23,40.77.167.902,5,0,5,0
2019-01-31 23,91.99.72.788,1,0,1,0
2019-01-31 23,54.36.149.823,1,0,1,0
2019-01-31 23,91.99.72.820,1,0,1,0
2019-01-31 23,31.56.96.900,2,0,2,0
2019-01-31 23,91.99.72.929,1,0,1,0
2019-01-31 23,31.56.96.884,2,0,2,0
2019-01-31 23,31.56.96.890,2,0,2,0
2019-01-31 23,40.77.167.154,5,0,5,0
2019-01-31 23,31.56.96.86,2,0,2,0
2019-01-31 23,54.36.149.114,1,0,1,0
2019-01-31 23,40.77.167.243,5,0,5,0
2019-01-31 23,40.77.167.259,5,0,5,0
2019-01-31 23,66.249.66.394,1,0,1,0
2019-01-31 23,91.99.72.223,1,0,1,0
2019-01-31 23,54.36.149.259,1,0,1,0
2019-01-31 23,54.36.149.356,1,0,1,0
2019-01-31 23,31.56.96.370,2,0,2,0
2019-01-31 23,54.36.149.372,1,0,1,0
2019-01-31 23,31.56.96.400,2,0,2,0
2019-01-31 23,66.249.66.571,1,0,1,0
2019-01-31 23,91.99.72.444,1,0,1,0
2019-01-31 23,40.77.167.580,5,0,5,0
2019-01-31 23,91.99.72.506,1,0,1,0
2019-01-31 23,66.249.66.708,1,0,1,0
2019-01-31 23,54.36.149.561,1,0,1,0
2019-01-31 23,31.56.96.571,2,0,2,0
2019-01-31 23,66.249.66.728,1,0,1,0
2019-01-31 23,31.56.96.643,2,0,2,0
2019-01-31 23,91.99.72.643,1,0,1,0
2019-01-31 23,31.56.96.684,2,0,2,0
2019-01-31 23,40.77.167.830,5,0,5,0
2019-01-31 23,31.56.96.792,2,0,2,0
2019-01-31 23,40.77.167.922,5,0,5,0
2019-01-31 23,66.249.66.1023,1,0,1,0
2019-01-31 23,40.77.167.996,5,0,5,0
2019-01-31 23,91.99.72.915,1,0,1,0
2019-01-22 3,178.253.33.51,5640,5640,0,0
2019-01-31 23,91.99.72.56,1,0,1,0
2019-01-31 23,40.77.167.177,5,0,5,0
2019-01-31 23,31.56.96.118,2,0,2,0
2019-01-31 23,66.249.66.296,1,0,1,0
2019-01-31 23,66.249.66.330,1,0,1,0
2019-01-31 23,31.56.96.237,2,0,2,0
2019-01-31 23,54.36.149.253,1,0,1,0
2019-01-31 23,66.249.66.526,1,0,1,0
2019-01-31 23,40.77.167.668,5,0,5,0
2019-01-31 23,40.77.167.689,5,0,5,0
2019-01-31 23,54.36.149.623,1,0,1,0
2019-01-31 23,54.36.149.624,1,0,1,0
2019-01-31 23,91.99.72.608,1,0,1,0
2019-01-31 23,40.77.167.724,5,0,5,0
2019-01-31 23,40.77.167.763,5,0,5,0
2019-01-31 23,66.249.66.834,1,0,1,0
2019-01-31 23,40.77.167.930,5,0,5,0
2019-01-31 23,40.77.167.940,5,0,5,0
2019-01-31 23,66.249.66.1052,1,0,1,0
2019-01-31 23,66.249.66.1106,1,0,1,0
2019-01-31 23,66.249.66.1124,1,0,1,0
2019-01-31 23,91.99.72.949,1,0,1,0
2019-01-31 23,91.99.72.71,1,0,1,0
2019-01-31 23,91.99.72.85,1,0,1,0
2019-01-31 23,54.36.149.143,1,0,1,0
2019-01-31 23,54.36.149.180,1,0,1,0
2019-01-31 23,54.36.149.216,1,0,1,0
2019-01-31 23,66.249.66.380,1,0,1,0
2019-01-31 23,31.56.96.238,2,0,2,0
2019-01-31 23,91.99.72.257,1,0,1,0
2019-01-31 23,40.77.167.445,5,0,5,0
2019-01-31 23,66.249.66.594,1,0,1,0
2019-01-31 23,31.56.96.455,2,0,2,0
2019-01-31 23,31.56.96.522,2,0,2,0
2019-01-31 23,31.56.96.550,2,0,2,0
2019-01-31 23,40.77.167.765,5,0,5,0
2019-01-31 23,54.36.149.692,1,0,1,0
2019-01-31 23,66.249.66.991,1,0,1,0
2019-01-31 23,40.77.167.989,5,0,5,0
2019-01-31 23,31.56.96.870,2,0,2,0
2019-01-31 23,66.249.66.254,1,0,1,0
2019-01-31 23,40.77.167.214,5,0,5,0
2019-01-31 23,54.36.149.197,1,0,1,0
2019-01-31 23,66.249.66.422,1,0,1,0
2019-01-31 23,66.249.66.447,1,0,1,0
2019-01-31 23,40.77.167.444,5,0,5,0
2019-01-31 23,91.99.72.349,1,0,1,0
2019-01-31 23,66.249.66.585,1,0,1,0
2019-01-31 23,66.249.66.618,1,0,1,0
2019-01-31 23,66.249.66.686,1,0,1,0
2019-01-31 23,40.77.167.648,5,0,5,0
2019-01-31 23,54.36.149.580,1,0,1,0
2019-01-31 23,31.56.96.639,2,0,2,0
2019-01-31 23,66.249.66.828,1,0,1,0
2019-01-31 23,54.36.149.791,1,0,1,0
2019-01-31 23,40.77.167.901,5,0,5,0
2019-01-31 23,91.99.72.867,1,0,1,0
2019-01-31 23,91.99.72.869,1,0,1,0
2019-01-31 23,31.56.96.961,2,0,2,0
2019-01-31 23,40.77.167.1065,5,0,5,0
2019-01-22 3,54.36.149.70,940,940,0,0
2019-01-31 23,66.249.66.312,1,0,1,0
2019-01-31 23,40.77.167.274,5,0,5,0
2019-01-31 23,40.77.167.313,5,0,5,0
2019-01-31 23,54.36.149.250,1,0,1,0
2019-01-31 23,91.99.72.245,1,0,1,0
2019-01-31 23,40.77.167.370,5,0,5,0
2019-01-31 23,40.77.167.439,5,0,5,0
2019-01-31 23,40.77.167.481,5,0,5,0
2019-01-31 23,40.77.167.501,5,0,5,0
2019-01-31 23,91.99.72.441,1,0,1,0
2019-01-31 23,91.99.72.479,1,0,1,0
2019-01-31 23,66.249.66.665,1,0,1,0
2019-01-31 23,66.249.66.774,1,0,1,0
2019-01-31 23,91.99.72.606,1,0,1,0
2019-01-31 23,40.77.167.729,5,0,5,0
2019-01-31 23,31.56.96.653,2,0,2,0
2019-01-31 23,66.249.66.813,1,0,1,0
2019-01-31 23,91.99.72.680,1,0,1,0
2019-01-31 23,54.36.149.710,1,0,1,0
2019-01-31 23,54.36.149.726,1,0,1,0
2019-01-31 23,31.56.96.746,2,0,2,0
2019-01-31 23,91.99.72.764,1,0,1,0
2019-01-31 23,66.249.66.952,1,0,1,0
2019-01-31 23,40.77.167.899,5,0,5,0
2019-01-31 23,54.36.149.842,1,0,1,0
2019-01-31 23,40.77.167.952,5,0,5,0
2019-01-31 23,40.77.167.992,5,0,5,0
2019-01-31 23,40.77.167.999,5,0,5,0
2019-01-31 23,54.36.149.932,1,0,1,0
2019-01-31 23,54.36.149.953,1,0,1,0
2019-01-31 23,31.56.96.975,2,0,2,0
2019-01-31 23,91.99.72.940,1,0,1,0
2019-01-31 23,40.77.167.271,5,0,5,0
2019-01-31 23,54.36.149.198,1,0,1,0
2019-01-31 23,31.56.96.288,2,0,2,0
2019-01-31 23,91.99.72.345,1,0,1,0
2019-01-31 23,40.77.167.558,5,0,5,0
2019-01-31 23,40.77.167.582,5,0,5,0
2019-01-31 23,54.36.149.507,1,0,1,0
2019-01-31 23,54.36.149.513,1,0,1,0
2019-01-31 23,31.56.96.536,2,0,2,0
2019-01-31 23,31.56.96.557,2,0,2,0
2019-01-31 23,31.56.96.616,2,0,2,0
2019-01-31 23,66.249.66.771,1,0,1,0
2019-01-31 23,40.77.167.708,5,0,5,0
2019-01-31 23,31.56.96.673,2,0,2,0
2019-01-31 23,31.56.96.697,2,0,2,0
2019-01-31 23,91.99.72.667,1,0,1,0
2019-01-31 23,31.56.96.706,2,0,2,0
2019-01-31 23,91.99.72.683,1,0,1,0
2019-01-31 23,91.99.72.692,1,0,1,0
2019-01-31 23,66.249.66.949,1,0,1,0
2019-01-31 23,91.99.72.825,1,0,1,0
2019-01-31 23,91.99.72.856,1,0,1,0
2019-01-31 23,40.77.167.977,5,0,5,0
2019-01-31 23,31.56.96.985,2,0,2,0
2019-01-22 3,5.160.157.20,1880,1880,0,0
2019-01-31 23,54.36.149.85,1,0,1,0
2019-01-31 23,91.99.72.60,1,0,1,0
2019-01-31 23,91.99.72.84,1,0,1,0
2019-01-31 23,91.99.72.113,1,0,1,0
2019-01-31 23,54.36.149.145,1,0,1,0
2019-01-31 23,40.77.167.236,5,0,5,0
2019-01-31 23,31.56.96.161,2,0,2,0
2019-01-31 23,66.249.66.317,1,0,1,0
2019-01-31 23,31.56.96.197,2,0,2,0
2019-01-31 23,31.56.96.215,2,0,2,0
2019-01-31 23,54.36.149.241,1,0,1,0
2019-01-31 23,31.56.96.303,2,0,2,0
2019-01-31 23,66.249.66.501,1,0,1,0
2019-01-31 23,91.99.72.334,1,0,1,0
2019-01-31 23,40.77.167.466,5,0,5,0
2019-01-31 23,40.77.167.506,5,0,5,0
2019-01-31 23,54.36.149.463,1,0,1,0
2019-01-31 23,66.249.66.617,1,0,1,0
2019-01-31 23,31.56.96.623,2,0,2,0
2019-01-31 23,40.77.167.701,5,0,5,0
2019-01-31 23,66.249.66.782,1,0,1,0
2019-01-31 23,91.99.72.618,1,0,1,0
2019-01-31 23,66.249.66.835,1,0,1,0
2019-01-31 23,31.56.96.716,2,0,2,0
2019-01-31 23,40.77.167.889,5,0,5,0
2019-01-31 23,54.36.149.904,1,0,1,0
2019-01-31 23,40.77.167.1048,5,0,5,0
2019-01-31 23,31.56.96.141,2,0,2,0
2019-01-31 23,54.36.149.148,1,0,1,0
2019-01-31 23,54.36.149.205,1,0,1,0
2019-01-31 23,40.77.167.339,5,0,5,0
2019-01-31 23,66.249.66.426,1,0,1,0
2019-01-31 23,40.77.167.384,5,0,5,0
2019-01-31 23,54.36.149.312,1,0,1,0
2019-01-31 23,40.77.167.417,5,0,5,0
2019-01-31 23,66.249.66.581,1,0,1,0
2019-01-31 23,54.36.149.446,1,0,1,0
2019-01-31 23,40.77.167.574,5,0,5,0
2019-01-31 23,66.249.66.702,1,0,1,0
2019-01-31 23,31.56.96.569,2,0,2,0
2019-01-31 23,40.77.167.756,5,0,5,0
2019-01-31 23,66.249.66.839,1,0,1,0
2019-01-31 23,54.36.149.688,1,0,1,0
2019-01-31 23,66.249.66.842,1,0,1,0
2019-01-31 23,40.77.167.808,5,0,5,0
2019-01-31 23,54.36.149.740,1,0,1,0
2019-01-31 23,54.36.149.762,1,0,1,0
2019-01-31 23,40.77.167.861,5,0,5,0
2019-01-31 23,91.99.72.785,1,0,1,0
2019-01-31 23,31.56.96.879,2,0,2,0
2019-01-31 23,31.56.96.956,2,0,2,0
2019-01-31 23,31.56.96.981,2,0,2,0
2019-01-31 23,54.36.149.73,1,0,1,0
2019-01-31 23,40.77.167.169,5,0,5,0
2019-01-31 23,66.249.66.294,1,0,1,0
2019-01-31 23,66.249.66.423,1,0,1,0
2019-01-31 23,66.249.66.473,1,0,1,0
2019-01-31 23,40.77.167.498,5,0,5,0
2019-01-31 23,54.36.149.473,1,0,1,0
2019-01-31 23,31.56.96.562,2,0,2,0
2019-01-31 23,40.77.167.661,5,0,5,0
2019-01-31 23,66.249.66.738,1,0,1,0
2019-01-31 23,40.77.167.688,5,0,5,0
2019-01-31 23,91.99.72.576,1,0,1,0
2019-01-31 23,40.77.167.718,5,0,5,0
2019-01-31 23,40.77.167.731,5,0,5,0
2019-01-31 23,66.249.66.921,1,0,1,0
2019-01-31 23,40.77.167.864,5,0,5,0
2019-01-31 23,66.249.66.934,1,0,1,0
2019-01-31 23,54.36.149.852,1,0,1,0
2019-01-31 23,31.56.96.968,2,0,2,0
2019-01-31 23,91.99.72.95,1,0,1,0
2019-01-31 23,31.56.96.151,2,0,2,0
2019-01-31 23,31.56.96.166,2,0,2,0
2019-01-31 23,66.249.66.372,1,0,1,0
2019-01-31 23,31.56.96.230,2,0,2,0
2019-01-31 23,91.99.72.196,1,0,1,0
2019-01-31 23,31.56.96.281,2,0,2,0
2019-01-31 23,91.99.72.273,1,0,1,0
2019-01-31 23,31.56.96.325,2,0,2,0
2019-01-31 23,40.77.167.432,5,0,5,0
2019-01-31 23,91.99.72.397,1,0,1,0
2019-01-31 23,54.36.149.493,1,0,1,0
2019-01-31 23,31.56.96.510,2,0,2,0
2019-01-31 23,54.36.149.509,1,0,1,0
2019-01-31 23,54.36.149.529,1,0,1,0
2019-01-31 23,54.36.149.542,1,0,1,0
2019-01-31 23,40.77.167.638,5,0,5,0
2019-01-31 23,54.36.149.563,1,0,1,0
2019-01-31 23,54.36.149.594,1,0,1,0
2019-01-31 23,40.77.167.799,5,0,5,0
2019-01-31 23,40.77.167.822,5,0,5,0
2019-01-31 23,91.99.72.755,1,0,1,0
2019-01-31 23,31.56.96.828,2,0,2,0
2019-01-31 23,31.56.96.830,2,0,2,0
2019-01-31 23,31.56.96.847,2,0,2,0
2019-01-31 23,40.77.167.995,5,0,5,0
2019-01-31 23,40.77.167.1019,5,0,5,0
2019-01-31 23,54.36.149.945,1,0,1,0
2019-01-31 23,40.77.167.1064,5,0,5,0
2019-01-31 15,31.56.96.63,2,0,2,0
2019-01-31 23,31.56.96.190,2,0,2,0
2019-01-31 23,40.77.167.270,5,0,5,0
2019-01-31 23,91.99.72.169,1,0,1,0
2019-01-31 23,54.36.149.277,1,0,1,0
2019-01-31 23,40.77.167.375,5,0,5,0
2019-01-31 23,54.36.149.294,1,0,1,0
2019-01-31 23,66.249.66.460,1,0,1,0
2019-01-31 23,31.56.96.328,2,0,2,0
2019-01-31 23,31.56.96.345,2,0,2,0
2019-01-31 23,40.77.167.453,5,0,5,0
2019-01-31 23,66.249.66.555,1,0,1,0
2019-01-31 23,66.249.66.557,1,0,1,0
2019-01-31 23,40.77.167.531,5,0,5,0
2019-01-31 23,91.99.72.495,1,0,1,0
2019-01-31 23,31.56.96.548,2,0,2,0
2019-01-31 23,91.99.72.535,1,0,1,0
2019-01-31 23,54.36.149.619,1,0,1,0
2019-01-31 23,40.77.167.723,5,0,5,0
2019-01-31 23,91.99.72.650,1,0,1,0
2019-01-31 23,54.36.149.769,1,0,1,0
2019-01-31 23,91.99.72.752,1,0,1,0
2019-01-31 23,31.56.96.833,2,0,2,0
2019-01-31 23,91.99.72.836,1,0,1,0
2019-01-31 23,66.249.66.1047,1,0,1,0
2019-01-31 23,31.56.96.934,2,0,2,0
2019-01-31 23,40.77.167.1068,5,0,5,0
2019-01-31 23,31.56.96.877,2,0,2,0
2019-01-31 23,31.56.96.888,2,0,2,0
2019-01-22 3,2.177.12.140,16920,16920,0,0
2019-01-22 3,2.179.141.98,5640,2820,2820,0
2019-01-25 6,31.56.96.54,2,0,2,0
2019-01-31 13,66.249.66.204,1,0,1,0
