day_hour,clientip,count_Row,Get,Post,Head
2019-01-22 8,207.46.13.261,1,1,0,0
2019-01-22 4,207.46.13.357,1,1,0,0
2019-01-22 11,207.46.13.421,1,1,0,0
2019-01-22 4,207.46.13.463,1,1,0,0
2019-01-22 1,207.46.13.699,1,1,0,0
2019-01-22 7,40.77.167.270,1,1,0,0
2019-01-22 3,40.77.167.372,1,1,0,0
2019-01-22 4,40.77.167.524,1,1,0,0
2019-01-22 7,40.77.167.604,1,1,0,0
2019-01-22 7,40.77.167.874,1,1,0,0
2019-01-22 11,5.209.200.272,1,1,0,0
2019-01-22 5,5.209.200.318,1,1,0,0
2019-01-22 1,5.209.200.400,1,1,0,0
2019-01-22 1,5.209.200.470,1,1,0,0
2019-01-22 9,5.209.200.8,1,1,0,0
2019-01-22 3,5.209.200.989,1,1,0,0
2019-01-22 1,5.211.97.198,1,1,0,0
2019-01-22 0,5.211.97.200,1,1,0,0
2019-01-22 1,5.211.97.229,1,1,0,0
2019-01-22 3,5.211.97.288,1,1,0,0
2019-01-13 6,5.211.97.39,1,0,1,0
2019-01-22 1,5.211.97.40,1,1,0,0
2019-01-22 11,5.211.97.501,1,1,0,0
2019-01-22 4,5.211.97.566,1,1,0,0
2019-01-22 1,5.211.97.99,1,1,0,0
2019-01-12 4,5.62.206.454,1,1,0,0
2019-01-27 6,5.62.206.672,1,1,0,0
2019-01-13 1,5.62.206.696,1,1,0,0
2019-01-25 6,5.62.206.805,1,1,0,0
2019-01-22 1,5.78.198.139,1,1,0,0
2019-01-22 10,5.78.198.276,1,0,1,0
2019-01-22 8,5.78.198.686,1,0,1,0
2019-01-22 7,5.78.198.73,1,0,1,0
2019-01-22 2,5.78.198.749,1,1,0,0
2019-01-22 9,5.78.198.773,1,1,0,0
2019-01-22 6,5.78.198.885,1,1,0,0
2019-01-22 10,5.78.198.908,1,1,0,0
2019-01-22 8,5.78.198.97,1,0,1,0
2019-01-18 9,54.36.148.192,1,1,0,0
2019-01-10 2,54.36.148.283,1,1,0,0
2019-01-22 3,54.36.148.298,1,1,0,0
2019-01-22 5,54.36.148.32,1,1,0,0
2019-01-25 8,54.36.148.390,1,1,0,0
2019-01-22 10,54.36.148.438,1,1,0,0
2019-01-29 1,54.36.148.527,1,1,0,0
2019-01-18 4,54.36.148.838,1,1,0,0
2019-01-22 2,54.36.148.9,1,1,0,0
2019-01-22 7,54.36.148.965,1,1,0,0
2019-01-22 10,66.111.54.116,1,1,0,0
2019-01-22 1,66.111.54.122,1,1,0,0
2019-01-22 4,66.111.54.217,1,1,0,0
2019-01-26 3,66.111.54.249,4,4,0,0
2019-01-22 9,66.111.54.273,1,1,0,0
2019-01-22 9,66.111.54.300,1,1,0,0
2019-01-22 11,66.111.54.341,2,2,0,0
2019-01-22 4,66.111.54.412,1,1,0,0
2019-01-22 6,66.111.54.531,2,2,0,0
2019-01-22 7,66.111.54.579,1,1,0,0
2019-01-22 10,66.111.54.961,1,1,0,0
2019-01-17 3,66.249.64.66,1,1,0,0
2019-01-22 4,66.249.66.160,1,1,0,0
2019-01-22 10,66.249.66.19,2,2,0,0
2019-01-22 5,66.249.66.198,1,1,0,0
2019-01-22 6,66.249.66.265,2,1,1,0
2019-01-22 5,66.249.66.3,2,2,0,0
2019-01-22 4,66.249.66.389,1,1,0,0
2019-01-22 3,66.249.66.419,1,1,0,0
2019-01-22 6,66.249.66.419,1,1,0,0
2019-01-22 0,66.249.66.422,1,1,0,0
2019-01-22 4,66.249.66.470,1,0,1,0
2019-01-22 4,66.249.66.524,1,1,0,0
2019-01-22 10,66.249.66.616,1,0,1,0
2019-01-22 4,66.249.66.651,1,1,0,0
2019-01-22 0,66.249.66.700,1,1,0,0
2019-01-22 9,66.249.66.779,1,1,0,0
2019-01-22 6,66.249.66.90,1,1,0,0
2019-01-22 11,66.249.66.938,1,1,0,0
2019-01-22 11,91.99.72.171,1,1,0,0
2019-01-22 11,91.99.72.236,1,0,1,0
2019-01-22 2,91.99.72.304,1,0,1,0
2019-01-22 9,91.99.72.307,1,0,1,0
2019-01-22 9,91.99.72.36,1,1,0,0
2019-01-22 8,91.99.72.367,1,1,0,0
2019-01-22 2,91.99.72.613,1,0,1,0
2019-01-22 0,91.99.72.629,1,0,1,0
2019-01-22 7,91.99.72.791,1,0,1,0
2019-01-22 11,91.99.72.824,1,0,1,0
2019-01-22 1,2.177.12.548,1,1,0,0
2019-01-22 1,2.177.12.794,1,1,0,0
2019-01-22 1,2.177.12.973,1,1,0,0
2019-01-22 8,204.18.198.237,1,1,0,0
2019-01-22 11,207.46.13.651,1,1,0,0
2019-01-22 0,40.77.167.494,1,1,0,0
2019-01-22 0,5.209.200.676,1,1,0,0
2019-01-22 3,54.36.148.127,1,1,0,0
2019-01-17 4,54.36.148.469,1,1,0,0
2019-01-12 8,54.36.148.6,1,1,0,0
2019-01-22 2,66.111.54.248,1,1,0,0
2019-01-22 4,66.249.66.188,2,2,0,0
2019-01-14 3,66.249.66.194,4,3,1,0
2019-01-22 1,66.249.66.383,1,1,0,0
2019-01-22 1,66.249.66.384,1,1,0,0
2019-01-22 0,66.249.66.44,1,0,1,0
2019-01-22 1,66.249.66.454,1,0,1,0
2019-01-22 7,66.249.66.464,1,1,0,0
2019-01-22 4,66.249.66.550,1,1,0,0
2019-01-22 10,66.249.66.628,1,1,0,0
2019-01-22 4,66.249.66.787,1,1,0,0
2019-01-22 0,66.249.66.895,1,1,0,0
2019-01-22 2,66.249.66.97,2,2,0,0
2019-01-22 4,66.249.66.979,1,1,0,0
2019-01-22 7,91.99.72.842,1,1,0,0
2019-01-22 1,91.99.72.883,1,1,0,0
2019-01-22 4,2.177.12.346,1,1,0,0
2019-01-22 8,2.177.12.389,1,1,0,0
2019-01-22 5,2.177.12.439,1,1,0,0
2019-01-22 1,2.177.12.576,1,1,0,0
2019-01-22 11,2.177.12.588,1,1,0,0
2019-01-22 8,2.177.12.764,1,1,0,0
2019-01-22 6,2.177.12.876,1,1,0,0
2019-01-22 2,2.177.12.976,1,1,0,0
2019-01-22 1,2.179.141.189,1,0,1,0
2019-01-22 11,2.179.141.276,1,0,1,0
2019-01-22 1,2.179.141.348,1,0,1,0
2019-01-22 1,2.179.141.655,1,0,1,0
2019-01-22 9,2.179.141.744,1,0,1,0
2019-01-22 9,2.179.141.770,1,0,1,0
2019-01-22 2,2.179.141.773,1,0,1,0
2019-01-22 9,2.179.141.870,1,0,1,0
2019-01-15 4,204.18.198.248,1,0,1,0
2019-01-18 11,204.18.198.248,1,0,1,0
2019-01-22 11,204.18.198.261,1,1,0,0
2019-01-22 1,204.18.198.651,1,1,0,0
2019-01-22 8,204.18.198.805,1,1,0,0
2019-01-22 1,207.46.13.12,1,1,0,0
2019-01-22 9,207.46.13.243,1,1,0,0
2019-01-22 3,207.46.13.699,1,1,0,0
2019-01-22 4,207.46.13.753,1,1,0,0
2019-01-22 11,207.46.13.858,1,1,0,0
2019-01-22 1,207.46.13.861,1,1,0,0
2019-01-22 7,31.56.96.111,1,1,0,0
2019-01-22 9,31.56.96.277,1,1,0,0
2019-01-22 8,31.56.96.940,1,1,0,0
2019-01-22 6,40.77.167.509,1,1,0,0
2019-01-22 3,40.77.167.7,1,1,0,0
2019-01-22 6,40.77.167.843,1,1,0,0
2019-01-22 7,40.77.167.88,1,1,0,0
2019-01-22 9,40.77.167.926,1,1,0,0
2019-01-22 11,5.209.200.262,1,1,0,0
2019-01-22 9,5.209.200.292,1,1,0,0
2019-01-22 6,5.209.200.319,1,1,0,0
2019-01-22 10,5.209.200.387,1,1,0,0
2019-01-22 5,5.209.200.609,1,1,0,0
2019-01-22 8,5.209.200.65,1,1,0,0
2019-01-22 11,5.209.200.761,1,1,0,0
2019-01-22 8,5.209.200.792,1,1,0,0
2019-01-22 10,5.209.200.852,1,1,0,0
2019-01-22 5,5.209.200.898,1,1,0,0
2019-01-22 6,5.211.97.102,1,1,0,0
2019-01-22 5,5.211.97.157,1,1,0,0
2019-01-22 8,5.211.97.221,1,1,0,0
2019-01-19 7,5.211.97.39,1,0,1,0
2019-01-22 7,5.211.97.426,1,1,0,0
2019-01-22 6,5.211.97.514,1,1,0,0
2019-01-22 10,5.211.97.54,1,1,0,0
2019-01-22 9,5.211.97.566,1,1,0,0
2019-01-22 6,5.211.97.657,1,1,0,0
2019-01-22 4,5.211.97.726,1,1,0,0
2019-01-22 9,5.211.97.787,2,2,0,0
2019-01-22 9,5.211.97.881,1,1,0,0
2019-01-21 0,5.62.206.456,1,1,0,0
2019-01-15 1,5.62.206.662,1,1,0,0
2019-01-22 7,5.62.206.858,1,1,0,0
2019-01-22 11,5.78.198.117,1,1,0,0
2019-01-22 6,5.78.198.157,1,0,1,0
2019-01-22 8,5.78.198.192,2,1,1,0
2019-01-22 1,5.78.198.254,1,0,1,0
2019-01-22 8,5.78.198.32,1,0,1,0
2019-01-22 0,5.78.198.338,1,0,1,0
2019-01-22 9,5.78.198.429,2,1,1,0
2019-01-22 7,5.78.198.541,1,1,0,0
2019-01-22 11,5.78.198.680,1,0,1,0
2019-01-22 0,5.78.198.817,1,0,1,0
2019-01-22 10,5.78.198.923,1,0,1,0
2019-01-15 5,54.36.148.139,1,1,0,0
2019-01-16 2,54.36.148.178,1,1,0,0
2019-01-13 4,54.36.148.239,1,1,0,0
2019-01-22 6,54.36.148.361,1,1,0,0
2019-01-28 11,54.36.148.43,1,1,0,0
2019-01-20 1,54.36.148.47,1,1,0,0
2019-01-22 10,54.36.148.491,1,1,0,0
2019-01-22 4,54.36.148.530,1,1,0,0
2019-01-28 6,54.36.148.540,1,1,0,0
2019-01-17 1,54.36.148.635,1,1,0,0
2019-01-22 4,54.36.148.66,1,1,0,0
2019-01-22 5,54.36.148.662,1,1,0,0
2019-01-22 9,54.36.148.668,1,1,0,0
2019-01-19 11,54.36.148.73,1,1,0,0
2019-01-14 0,54.36.148.787,1,1,0,0
2019-01-22 2,54.36.148.847,1,1,0,0
2019-01-10 4,54.36.148.986,1,1,0,0
2019-01-22 4,66.111.54.469,1,1,0,0
2019-01-22 0,66.111.54.535,1,1,0,0
2019-01-22 4,66.111.54.832,1,1,0,0
2019-01-22 9,66.111.54.989,1,1,0,0
2019-01-27 2,66.249.66.194,1,0,1,0
2019-01-22 11,66.249.66.211,1,1,0,0
2019-01-22 1,66.249.66.237,1,1,0,0
2019-01-22 1,66.249.66.244,2,2,0,0
2019-01-22 0,66.249.66.356,1,1,0,0
2019-01-22 11,66.249.66.520,1,1,0,0
2019-01-22 0,66.249.66.524,1,1,0,0
2019-01-22 2,66.249.66.603,1,1,0,0
2019-01-22 1,66.249.66.717,2,2,0,0
2019-01-22 6,66.249.66.758,1,1,0,0
2019-01-22 8,66.249.66.759,1,1,0,0
2019-01-22 7,66.249.66.915,1,1,0,0
2019-01-22 1,91.99.72.0,1,1,0,0
2019-01-22 5,91.99.72.109,1,1,0,0
2019-01-22 4,91.99.72.140,1,0,1,0
2019-01-22 11,91.99.72.199,1,0,1,0
2019-01-22 0,91.99.72.301,1,0,1,0
2019-01-22 5,91.99.72.362,1,1,0,0
2019-01-22 8,91.99.72.379,1,0,1,0
2019-01-22 5,91.99.72.468,1,1,0,0
2019-01-22 3,91.99.72.522,1,1,0,0
2019-01-22 5,91.99.72.585,1,1,0,0
2019-01-22 4,91.99.72.618,1,1,0,0
2019-01-22 11,91.99.72.641,1,1,0,0
2019-01-22 4,91.99.72.857,1,0,1,0
2019-01-22 7,91.99.72.930,1,1,0,0
2019-01-22 1,91.99.72.949,1,1,0,0
2019-01-22 0,2.179.141.945,1,0,1,0
2019-01-22 3,204.18.198.138,1,1,0,0
2019-01-22 10,207.46.13.676,1,1,0,0
2019-01-22 4,5.211.97.139,1,1,0,0
2019-01-22 3,5.211.97.175,1,1,0,0
2019-01-22 2,5.211.97.575,1,1,0,0
2019-01-22 1,5.78.198.351,1,0,1,0
2019-01-22 0,5.78.198.398,1,0,1,0
2019-01-22 2,66.111.54.328,1,1,0,0
2019-01-22 1,66.111.54.593,1,1,0,0
2019-01-22 1,66.111.54.998,1,1,0,0
2019-01-22 11,66.249.66.331,2,2,0,0
2019-01-22 4,66.249.66.378,2,2,0,0
2019-01-22 2,66.249.66.380,1,1,0,0
2019-01-22 4,66.249.66.81,1,0,1,0
2019-01-22 10,66.249.66.825,1,1,0,0
2019-01-22 4,66.249.66.860,1,1,0,0
2019-01-22 2,91.99.72.14,1,1,0,0
2019-01-22 1,2.177.12.1,1,1,0,0
2019-01-14 3,2.177.12.140,1,1,0,0
2019-01-22 1,2.177.12.344,1,1,0,0
2019-01-22 5,2.177.12.392,1,1,0,0
2019-01-22 0,2.177.12.823,1,1,0,0
2019-01-22 1,2.177.12.865,1,1,0,0
2019-01-22 9,2.179.141.314,1,0,1,0
2019-01-22 9,2.179.141.482,1,0,1,0
2019-01-22 9,204.18.198.16,1,1,0,0
2019-01-22 11,204.18.198.2,1,1,0,0
2019-01-12 3,204.18.198.248,1,0,1,0
2019-01-22 7,204.18.198.369,1,1,0,0
2019-01-22 0,204.18.198.418,1,1,0,0
2019-01-22 4,204.18.198.43,1,1,0,0
2019-01-22 0,204.18.198.699,1,1,0,0
2019-01-22 1,207.46.13.287,1,1,0,0
2019-01-22 0,207.46.13.460,1,1,0,0
2019-01-22 0,207.46.13.633,1,1,0,0
2019-01-22 2,207.46.13.789,1,1,0,0
2019-01-22 7,207.46.13.97,1,1,0,0
2019-01-22 7,31.56.96.239,1,1,0,0
2019-01-22 7,31.56.96.273,1,1,0,0
2019-01-22 7,31.56.96.289,1,1,0,0
2019-01-22 1,31.56.96.41,1,1,0,0
2019-01-22 4,31.56.96.418,1,1,0,0
2019-01-22 5,31.56.96.432,1,1,0,0
2019-01-22 8,31.56.96.48,1,1,0,0
2019-01-22 11,31.56.96.52,1,1,0,0
2019-01-22 1,31.56.96.607,1,1,0,0
2019-01-22 6,31.56.96.879,1,1,0,0
2019-01-22 3,40.77.167.36,1,1,0,0
2019-01-22 11,40.77.167.494,1,1,0,0
2019-01-22 0,40.77.167.672,1,1,0,0
2019-01-22 1,40.77.167.692,1,1,0,0
2019-01-22 4,40.77.167.843,1,1,0,0
2019-01-22 0,40.77.167.846,1,1,0,0
2019-01-22 2,40.77.167.938,1,1,0,0
2019-01-22 8,5.209.200.162,1,1,0,0
2019-01-22 9,5.209.200.231,1,1,0,0
2019-01-22 7,5.209.200.356,1,1,0,0
2019-01-22 11,5.209.200.550,1,1,0,0
2019-01-22 5,5.209.200.663,1,1,0,0
2019-01-22 1,5.209.200.732,1,1,0,0
2019-01-22 6,5.209.200.827,1,1,0,0
2019-01-22 9,5.209.200.915,1,1,0,0
2019-01-22 6,5.211.97.146,1,1,0,0
2019-01-22 2,5.211.97.15,1,1,0,0
2019-01-22 9,5.211.97.288,1,1,0,0
2019-01-22 6,5.211.97.361,1,1,0,0
2019-01-24 4,5.211.97.39,1,0,1,0
2019-01-30 6,5.211.97.39,1,0,1,0
2019-01-22 5,5.211.97.594,1,1,0,0
2019-01-22 1,5.211.97.742,1,1,0,0
2019-01-27 1,5.62.206.104,1,1,0,0
2019-01-10 4,5.62.206.3,1,1,0,0
2019-01-20 10,5.62.206.370,1,1,0,0
2019-01-20 9,5.62.206.5,1,1,0,0
2019-01-23 9,5.62.206.553,1,1,0,0
2019-01-19 0,5.62.206.578,1,1,0,0
2019-01-18 1,5.62.206.664,1,1,0,0
2019-01-26 1,5.62.206.792,1,1,0,0
2019-01-19 11,5.62.206.914,1,1,0,0
2019-01-31 2,5.62.206.929,1,1,0,0
2019-01-21 9,5.62.206.99,1,1,0,0
2019-01-22 11,5.78.198.146,1,0,1,0
2019-01-22 8,5.78.198.161,1,0,1,0
2019-01-22 6,5.78.198.162,1,1,0,0
2019-01-22 11,5.78.198.240,1,0,1,0
2019-01-22 9,5.78.198.272,1,1,0,0
2019-01-22 1,5.78.198.438,1,0,1,0
2019-01-22 7,5.78.198.629,1,0,1,0
2019-01-22 0,5.78.198.794,1,0,1,0
2019-01-22 5,5.78.198.845,1,0,1,0
2019-01-22 8,5.78.198.86,1,0,1,0
2019-01-22 2,5.78.198.917,1,0,1,0
2019-01-29 11,54.36.148.329,1,1,0,0
2019-01-26 8,54.36.148.365,1,1,0,0
2019-01-13 8,54.36.148.384,1,1,0,0
2019-01-20 3,54.36.148.384,1,1,0,0
2019-01-22 8,54.36.148.465,1,1,0,0
2019-01-19 5,54.36.148.536,1,1,0,0
2019-01-22 2,54.36.148.600,1,1,0,0
2019-01-22 0,54.36.148.659,1,1,0,0
2019-01-22 8,54.36.148.672,1,1,0,0
2019-01-28 3,54.36.148.771,1,1,0,0
2019-01-22 6,66.111.54.199,1,1,0,0
2019-01-22 8,66.111.54.20,1,1,0,0
2019-01-22 1,66.111.54.31,1,1,0,0
2019-01-22 9,66.111.54.428,2,2,0,0
2019-01-22 8,66.111.54.48,1,1,0,0
2019-01-22 4,66.111.54.605,1,1,0,0
2019-01-22 6,66.111.54.708,1,1,0,0
2019-01-22 9,66.111.54.764,1,1,0,0
2019-01-22 4,66.111.54.817,1,1,0,0
2019-01-22 11,66.249.66.10,3,3,0,0
2019-01-22 8,66.249.66.100,1,1,0,0
2019-01-22 9,66.249.66.197,1,1,0,0
2019-01-22 0,66.249.66.240,1,1,0,0
2019-01-22 9,66.249.66.28,1,1,0,0
2019-01-22 10,66.249.66.401,1,1,0,0
2019-01-22 6,66.249.66.527,1,1,0,0
2019-01-22 1,66.249.66.540,2,2,0,0
2019-01-22 9,66.249.66.6,1,1,0,0
2019-01-22 1,66.249.66.610,3,2,1,0
2019-01-22 11,66.249.66.694,2,2,0,0
2019-01-22 11,66.249.66.70,1,1,0,0
2019-01-22 6,66.249.66.709,1,1,0,0
2019-01-22 6,66.249.66.889,1,0,1,0
2019-01-22 9,66.249.66.997,1,1,0,0
2019-01-22 11,91.99.72.205,1,0,1,0
2019-01-22 11,91.99.72.386,1,0,1,0
2019-01-22 5,91.99.72.434,1,0,1,0
2019-01-22 10,91.99.72.443,1,0,1,0
2019-01-22 6,91.99.72.517,1,1,0,0
2019-01-22 6,91.99.72.833,1,1,0,0
2019-01-22 0,91.99.72.89,1,1,0,0
2019-01-22 11,91.99.72.993,1,1,0,0
2019-01-22 3,5.209.200.65,1,1,0,0
2019-01-22 1,5.211.97.561,1,1,0,0
2019-01-22 2,5.211.97.978,1,1,0,0
2019-01-22 3,66.111.54.593,1,1,0,0
2019-01-22 3,66.249.66.163,1,1,0,0
2019-01-22 8,66.249.66.264,1,1,0,0
2019-01-22 3,66.249.66.290,3,2,1,0
2019-01-22 1,66.249.66.291,1,1,0,0
2019-01-22 3,66.249.66.33,1,1,0,0
2019-01-22 0,66.249.66.438,1,1,0,0
2019-01-22 4,66.249.66.538,3,3,0,0
2019-01-22 0,66.249.66.543,1,1,0,0
2019-01-22 4,66.249.66.546,1,0,1,0
2019-01-22 10,66.249.66.566,2,2,0,0
2019-01-22 3,66.249.66.617,2,2,0,0
2019-01-22 5,66.249.66.681,1,1,0,0
2019-01-22 0,66.249.66.685,1,0,1,0
2019-01-22 4,66.249.66.687,1,0,1,0
2019-01-22 1,66.249.66.747,1,1,0,0
2019-01-22 6,66.249.66.761,1,1,0,0
2019-01-22 7,66.249.66.793,1,1,0,0
2019-01-22 4,66.249.66.796,2,2,0,0
2019-01-22 2,66.249.66.873,1,1,0,0
2019-01-22 10,91.99.72.245,1,0,1,0
2019-01-22 7,91.99.72.33,1,1,0,0
2019-01-22 4,91.99.72.466,1,1,0,0
2019-01-22 10,91.99.72.58,1,1,0,0
2019-01-22 2,91.99.72.966,2,1,1,0
2019-01-22 10,2.177.12.629,1,1,0,0
2019-01-22 11,2.177.12.719,1,1,0,0
2019-01-22 4,2.177.12.787,1,1,0,0
2019-01-22 10,2.177.12.815,1,1,0,0
2019-01-22 11,2.177.12.854,1,1,0,0
2019-01-22 1,2.177.12.932,1,1,0,0
2019-01-22 0,2.179.141.281,1,0,1,0
2019-01-22 6,2.179.141.340,1,0,1,0
2019-01-22 2,2.179.141.342,1,0,1,0
2019-01-22 2,2.179.141.875,1,0,1,0
2019-01-23 0,204.18.198.248,1,0,1,0
2019-01-27 11,204.18.198.248,1,0,1,0
2019-01-22 9,204.18.198.34,1,1,0,0
2019-01-22 7,204.18.198.717,1,1,0,0
2019-01-22 1,207.46.13.368,1,1,0,0
2019-01-22 5,207.46.13.499,1,1,0,0
2019-01-22 10,207.46.13.683,1,1,0,0
2019-01-22 7,207.46.13.909,1,1,0,0
2019-01-22 9,31.56.96.218,1,1,0,0
2019-01-22 11,31.56.96.420,1,1,0,0
2019-01-22 1,31.56.96.571,1,1,0,0
2019-01-22 8,31.56.96.58,1,1,0,0
2019-01-22 8,31.56.96.737,1,1,0,0
2019-01-22 4,31.56.96.89,1,1,0,0
2019-01-22 7,40.77.167.169,1,1,0,0
2019-01-22 9,40.77.167.200,1,1,0,0
2019-01-22 0,40.77.167.319,1,1,0,0
2019-01-22 1,40.77.167.399,1,1,0,0
2019-01-22 3,40.77.167.45,1,1,0,0
2019-01-22 4,40.77.167.489,1,1,0,0
2019-01-22 11,40.77.167.956,1,1,0,0
2019-01-22 11,5.209.200.110,2,2,0,0
2019-01-22 7,5.209.200.137,1,1,0,0
2019-01-22 7,5.209.200.173,1,1,0,0
2019-01-22 11,5.209.200.30,1,1,0,0
2019-01-22 3,5.209.200.423,1,1,0,0
2019-01-22 6,5.209.200.456,1,1,0,0
2019-01-22 4,5.209.200.637,1,1,0,0
2019-01-22 2,5.209.200.66,1,1,0,0
2019-01-22 0,5.209.200.665,1,1,0,0
2019-01-22 5,5.209.200.686,1,1,0,0
2019-01-22 3,5.209.200.87,1,1,0,0
2019-01-22 11,5.209.200.927,1,1,0,0
2019-01-22 5,5.211.97.175,1,1,0,0
2019-01-22 3,5.211.97.264,1,1,0,0
2019-01-22 4,5.211.97.327,2,2,0,0
2019-01-14 8,5.211.97.39,1,0,1,0
2019-01-22 3,5.211.97.427,1,1,0,0
2019-01-22 3,5.211.97.469,1,1,0,0
2019-01-22 7,5.211.97.595,1,1,0,0
2019-01-22 0,5.211.97.69,1,1,0,0
2019-01-22 2,5.211.97.850,1,1,0,0
2019-01-22 10,5.211.97.971,1,1,0,0
2019-01-23 2,5.62.206.13,1,1,0,0
2019-01-11 2,5.62.206.180,1,1,0,0
2019-01-23 2,5.62.206.42,1,1,0,0
2019-01-23 3,5.62.206.69,1,1,0,0
2019-01-26 0,5.62.206.75,1,1,0,0
2019-01-21 7,5.62.206.873,1,1,0,0
2019-01-30 11,5.62.206.914,1,1,0,0
2019-01-22 5,5.78.198.239,1,1,0,0
2019-01-22 1,5.78.198.290,1,1,0,0
2019-01-22 6,5.78.198.293,1,1,0,0
2019-01-22 4,5.78.198.4,1,1,0,0
2019-01-22 3,5.78.198.471,1,0,1,0
2019-01-22 8,5.78.198.506,1,0,1,0
2019-01-22 7,5.78.198.566,1,0,1,0
2019-01-22 9,5.78.198.571,1,1,0,0
2019-01-22 4,5.78.198.641,1,1,0,0
2019-01-22 8,5.78.198.642,1,1,0,0
2019-01-22 3,5.78.198.799,1,1,0,0
2019-01-22 2,5.78.198.928,1,0,1,0
2019-01-22 5,5.78.198.995,1,0,1,0
2019-01-22 3,54.36.148.32,1,1,0,0
2019-01-22 4,54.36.148.397,1,1,0,0
2019-01-26 5,54.36.148.490,1,1,0,0
2019-01-22 5,54.36.148.497,1,1,0,0
2019-01-12 0,54.36.148.530,1,1,0,0
2019-01-21 6,54.36.148.89,1,1,0,0
2019-01-22 1,66.111.54.107,1,1,0,0
2019-01-22 9,66.111.54.11,1,1,0,0
2019-01-22 8,66.111.54.116,1,1,0,0
2019-01-22 1,66.111.54.203,2,2,0,0
2019-01-22 5,66.111.54.311,1,1,0,0
2019-01-22 2,66.111.54.322,1,1,0,0
2019-01-22 10,66.111.54.362,1,1,0,0
2019-01-22 7,66.111.54.373,1,1,0,0
2019-01-22 9,66.111.54.491,1,1,0,0
2019-01-22 10,66.111.54.548,1,1,0,0
2019-01-22 2,66.111.54.573,1,1,0,0
2019-01-22 1,66.111.54.802,1,1,0,0
2019-01-22 10,66.111.54.878,1,1,0,0
2019-01-22 4,66.111.54.928,1,1,0,0
2019-01-22 9,66.249.66.168,2,2,0,0
2019-01-22 11,66.249.66.188,2,2,0,0
2019-01-11 7,66.249.66.194,1,0,1,0
2019-01-21 7,66.249.66.194,1,0,1,0
2019-01-22 9,66.249.66.198,2,2,0,0
2019-01-22 3,66.249.66.206,1,1,0,0
2019-01-22 11,66.249.66.303,2,2,0,0
2019-01-22 1,66.249.66.416,2,2,0,0
2019-01-22 1,66.249.66.606,1,1,0,0
2019-01-22 6,66.249.66.680,2,2,0,0
2019-01-22 6,66.249.66.77,2,1,1,0
2019-01-22 2,66.249.66.770,1,1,0,0
2019-01-22 6,66.249.66.87,2,1,1,0
2019-01-22 4,66.249.66.908,1,1,0,0
2019-01-22 1,66.249.66.935,2,1,1,0
2019-01-22 3,91.99.72.108,1,1,0,0
2019-01-22 9,91.99.72.108,1,0,1,0
2019-01-22 10,91.99.72.407,1,1,0,0
2019-01-22 10,91.99.72.814,1,1,0,0
2019-01-22 4,91.99.72.980,1,0,1,0
2019-01-22 3,2.177.12.396,1,1,0,0
2019-01-22 0,2.177.12.436,1,1,0,0
2019-01-22 1,2.177.12.757,1,1,0,0
2019-01-22 2,5.209.200.243,2,2,0,0
2019-01-22 4,5.211.97.493,1,1,0,0
2019-01-22 1,5.211.97.661,1,1,0,0
2019-01-22 1,5.211.97.997,1,1,0,0
2019-01-22 6,5.78.198.832,1,1,0,0
2019-01-24 4,54.36.148.644,1,1,0,0
2019-01-22 5,66.111.54.347,1,1,0,0
2019-01-22 10,66.111.54.752,1,1,0,0
2019-01-22 0,66.249.66.131,1,1,0,0
2019-01-22 1,66.249.66.214,1,0,1,0
2019-01-22 2,66.249.66.377,2,1,1,0
2019-01-22 3,66.249.66.455,1,1,0,0
2019-01-22 2,66.249.66.460,1,1,0,0
2019-01-22 1,66.249.66.480,1,1,0,0
2019-01-22 7,66.249.66.590,1,1,0,0
2019-01-22 2,66.249.66.631,1,1,0,0
2019-01-22 4,66.249.66.64,1,1,0,0
2019-01-22 8,66.249.66.647,3,2,1,0
2019-01-22 2,66.249.66.683,1,1,0,0
2019-01-22 2,66.249.66.735,1,1,0,0
2019-01-22 8,66.249.66.75,3,3,0,0
2019-01-22 10,66.249.66.754,1,1,0,0
2019-01-22 10,66.249.66.756,1,1,0,0
2019-01-22 0,66.249.66.978,1,1,0,0
2019-01-22 5,91.99.72.791,1,0,1,0
2019-01-22 5,2.177.12.232,1,1,0,0
2019-01-22 6,2.177.12.290,1,1,0,0
2019-01-22 5,2.177.12.321,1,1,0,0
2019-01-22 5,2.177.12.364,1,1,0,0
2019-01-22 7,2.177.12.401,1,1,0,0
2019-01-22 0,2.177.12.408,1,1,0,0
2019-01-22 5,2.177.12.436,1,1,0,0
2019-01-22 11,2.177.12.448,1,1,0,0
2019-01-22 6,2.177.12.655,1,1,0,0
2019-01-22 4,2.177.12.890,1,1,0,0
2019-01-22 9,2.177.12.935,1,1,0,0
2019-01-22 3,2.177.12.960,1,1,0,0
2019-01-22 11,2.179.141.0,1,0,1,0
2019-01-22 1,2.179.141.175,1,0,1,0
2019-01-22 9,2.179.141.658,1,0,1,0
2019-01-27 0,204.18.198.248,1,0,1,0
2019-01-22 10,204.18.198.671,1,1,0,0
2019-01-22 9,204.18.198.742,1,1,0,0
2019-01-22 5,204.18.198.782,1,1,0,0
2019-01-22 9,204.18.198.955,1,1,0,0
2019-01-22 5,207.46.13.942,1,1,0,0
2019-01-22 11,31.56.96.305,1,1,0,0
2019-01-22 1,31.56.96.464,1,1,0,0
